data,cidade,polo,latitude,longitude,T2M,T2M_MAX,T2M_MIN,RH2M,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_PAR_TOT,T2MDEW,PRECTOTCORR,WS2M
2020-02-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.8,21.79,16.76,90.06,17.33,8.19,17.08,2.37,3.43
2020-02-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.77,25.12,18.09,88.33,19.74,9.22,18.63,1.69,3.22
2020-02-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.65,27.6,17.62,85.71,22.93,10.5,18.88,2.12,2.18
2020-02-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.17,29.72,17.96,81.84,24.6,11.32,19.47,0.45,1.71
2020-02-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.81,30.24,19.07,81.56,20.08,9.35,19.96,1.81,1.45
2020-02-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.26,29.55,20.47,82.24,21.58,10.09,20.71,1.23,1.35
2020-02-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.38,30.5,20.21,78.34,23.88,11.12,20.93,4.76,1.94
2020-02-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,25.59,30.84,21.28,80.2,21.57,10.12,21.61,3.46,2.47
2020-02-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.91,29.17,21.95,84.39,18.27,8.64,21.9,15.18,1.7
2020-02-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.4,26.48,19.06,90.46,8.49,4.36,20.69,28.51,2.56
2020-02-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.17,21.57,16.49,90.48,8.76,4.42,17.53,4.57,3.68
2020-02-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.97,23.86,15.6,84.19,16.62,7.82,16.08,0.37,3.02
2020-02-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.05,26.94,16.13,86.27,15.79,7.5,18.48,7.94,1.96
2020-02-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.51,28.99,18.9,86.22,19.29,9.07,20.88,16.6,1.74
2020-02-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.72,27.45,20.04,86.93,7.26,3.75,21.29,12.64,4.3
2020-02-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.95,21.32,16.35,89.23,11.21,5.48,17.07,15.83,3.73
2020-02-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.01,22.76,16.04,89.39,7.7,3.9,17.15,2.8,3.21
2020-02-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.68,26.4,17.78,90.01,13.75,6.56,18.86,4.57,3.21
2020-03-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.64,23.22,17.92,90.69,14.14,6.77,18.01,4.65,4.43
2020-03-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.82,22.75,17.92,92.14,15.78,7.49,18.47,9.23,3.77
2020-03-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.29,25.31,16.97,87.44,15.68,7.47,17.98,9.64,1.74
2020-03-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.22,25.17,17.23,86.79,18.83,8.66,17.74,1.54,1.93
2020-03-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.14,23.97,15.92,85.31,23.96,10.93,16.44,1.25,2.3
2020-03-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.67,23.73,15.07,83.25,25.33,11.41,15.53,0.43,2.39
2020-03-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.13,25.11,14.73,84.79,22.93,10.33,16.25,1.29,2.32
2020-03-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.81,25.52,15.23,86.72,17.25,8.04,17.34,7.14,2.11
2020-03-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.11,26.63,17.67,87.39,22.94,10.54,18.76,1.97,2.73
2020-03-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.58,27.43,17.52,86.0,23.89,10.95,18.92,0.23,2.23
2020-03-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,27.19,17.45,85.09,24.08,10.98,18.75,0.04,2.38
2020-03-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.58,27.23,17.46,85.13,23.48,10.74,18.71,0.01,2.24
2020-03-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.18,28.66,17.26,85.24,21.7,9.79,19.32,0.4,1.74
2020-03-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.92,28.5,19.06,85.63,22.74,10.42,20.07,0.33,1.95
2020-03-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.92,29.62,19.06,82.55,21.54,9.93,20.45,4.32,1.4
2020-03-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,24.36,29.19,20.44,80.82,21.56,10.0,20.6,7.52,1.42
2020-03-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.94,27.77,19.69,85.51,18.61,8.65,20.23,2.76,1.45
2020-03-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.88,28.82,18.79,84.85,22.37,10.33,19.91,0.55,1.54
2020-03-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.85,28.13,19.6,81.78,14.16,6.83,20.34,4.39,2.01
2020-03-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.71,26.34,20.34,88.95,11.88,5.74,20.73,7.46,2.47
2020-03-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.93,23.15,17.56,90.62,11.63,5.56,18.3,6.03,3.49
2020-03-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.22,23.84,16.35,84.63,22.5,10.21,16.39,1.41,2.9
2020-03-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.69,23.98,15.51,83.61,24.28,10.9,15.56,1.38,3.12
2020-03-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.56,24.0,14.95,83.71,23.03,10.41,15.46,0.22,2.9
2020-03-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.46,24.48,14.29,81.51,23.54,10.6,14.9,0.08,2.29
2020-03-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.28,25.48,14.64,81.83,23.86,10.65,15.7,0.13,2.44
2020-03-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.91,25.61,15.92,84.33,22.14,9.99,16.86,0.42,2.63
2020-03-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.97,27.14,16.89,85.4,19.66,9.11,18.13,0.65,1.76
2020-03-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.89,27.64,18.03,87.38,13.83,6.57,19.45,26.99,1.63
2020-03-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.58,26.56,18.99,89.18,18.8,8.71,19.57,1.63,1.86
2020-03-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.28,27.08,17.11,86.41,18.09,8.32,18.64,0.41,1.85
2020-04-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.37,26.71,17.66,86.68,20.45,9.45,18.82,0.19,2.31
2020-04-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,23.23,29.13,18.04,81.86,20.31,9.3,19.63,0.57,2.95
2020-04-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.06,27.44,14.01,80.2,13.97,6.59,17.35,4.31,3.89
2020-04-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.28,24.56,13.65,81.62,21.86,9.82,14.67,0.14,1.68
2020-04-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.17,25.83,15.2,81.17,22.82,10.22,15.4,0.15,1.78
2020-04-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,29.2,14.59,74.61,21.95,10.09,16.26,0.01,1.43
2020-04-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.07,24.68,17.71,86.5,9.92,4.8,17.7,2.33,2.41
2020-04-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.73,21.5,14.71,88.19,9.66,4.59,15.66,3.99,2.81
2020-04-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.79,22.41,13.24,80.74,21.47,9.64,13.13,0.7,2.1
2020-04-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.31,23.54,13.16,80.21,22.09,9.98,13.52,0.23,1.71
2020-04-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.38,22.82,14.51,85.23,16.27,7.46,14.68,0.7,2.04
2020-04-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.55,23.26,13.97,82.59,18.96,8.54,14.27,0.12,2.3
2020-04-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.63,25.48,14.09,84.41,20.06,9.0,15.63,0.18,1.85
2020-04-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.18,26.44,14.79,83.73,11.33,5.37,17.07,0.16,2.53
2020-04-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.04,25.04,16.67,84.69,14.73,6.77,17.14,0.23,1.77
2020-04-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.71,26.04,16.13,80.77,14.44,6.48,15.96,0.14,1.37
2020-04-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.75,22.81,15.15,82.09,13.26,6.01,14.39,0.14,2.4
2020-04-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.94,22.88,15.31,86.87,15.2,6.9,15.51,1.84,2.6
2020-04-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.63,24.25,15.57,85.53,17.57,7.99,15.87,1.03,2.5
2020-04-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.72,24.49,15.26,83.93,18.44,8.33,15.61,0.14,1.88
2020-04-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.8,25.22,14.58,80.02,19.25,8.57,14.64,0.11,1.61
2020-04-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.86,25.47,14.62,81.42,17.89,7.97,14.95,0.73,1.64
2020-04-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.88,25.01,15.02,84.29,18.15,8.05,15.75,1.25,1.98
2020-04-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.7,26.67,15.75,83.17,18.23,8.24,16.34,0.3,2.15
2020-04-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.18,28.1,14.86,79.05,19.07,8.61,15.78,0.32,1.57
2020-04-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.54,26.84,14.48,78.51,19.87,8.72,15.01,0.36,1.68
2020-04-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.93,24.64,15.52,82.7,19.02,8.54,15.49,1.66,2.45
2020-04-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.05,25.64,14.68,80.91,17.95,8.14,15.1,1.15,1.96
2020-04-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.67,26.66,13.46,69.15,19.25,8.71,13.08,0.01,1.49
2020-04-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.43,27.41,15.24,69.45,15.88,7.16,14.18,0.3,2.02
2020-05-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.48,26.36,16.8,80.57,15.74,7.14,16.61,0.41,1.12
2020-05-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.18,25.76,15.39,82.33,13.38,6.14,15.72,2.17,2.68
2020-05-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.35,20.97,13.73,82.24,15.55,6.98,13.07,0.45,2.47
2020-05-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.23,24.83,12.9,80.66,17.03,7.53,13.32,0.16,1.53
2020-05-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.75,26.52,12.46,70.39,17.23,7.5,12.36,0.01,2.59
2020-05-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.27,26.99,15.14,71.0,12.0,5.49,13.19,5.87,3.19
2020-05-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.12,18.33,13.28,86.72,6.23,2.99,12.82,5.17,3.27
2020-05-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.48,20.93,12.32,82.9,14.07,6.32,12.25,1.66,2.12
2020-05-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.58,24.09,12.32,80.22,18.84,8.31,12.44,0.25,1.72
2020-05-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.66,24.9,10.55,75.18,18.32,8.1,11.23,0.08,1.71
2020-05-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.9,25.68,11.79,69.66,18.73,8.24,11.53,0.53,2.01
2020-05-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.67,26.64,12.74,67.1,17.18,7.52,11.62,0.51,2.14
2020-05-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.41,26.39,14.08,71.52,10.14,4.67,13.6,0.33,2.8
2020-05-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.59,20.51,15.69,90.1,7.39,3.49,15.93,4.8,2.39
2020-05-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.08,19.47,14.1,91.13,6.8,3.26,14.57,5.11,2.41
2020-05-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.18,23.75,13.51,84.52,16.26,7.26,14.1,0.32,1.36
2020-05-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.22,24.95,12.53,75.23,17.7,7.72,11.5,0.21,0.98
2020-05-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.47,24.36,11.11,82.67,16.31,7.18,12.83,0.29,1.56
2020-05-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.52,25.49,14.07,84.06,16.35,7.3,15.58,0.18,2.22
2020-05-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.1,26.44,14.27,79.56,16.23,7.31,14.95,0.04,1.67
2020-05-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.08,26.35,13.28,76.7,15.52,6.99,14.28,0.09,1.43
2020-05-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.46,27.57,15.35,70.43,11.05,5.06,14.37,0.01,3.35
2020-05-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.35,25.4,15.43,81.63,4.54,2.26,17.03,3.16,4.36
2020-05-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.76,17.75,10.08,76.23,7.43,3.51,9.35,0.0,3.55
2020-05-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.48,20.02,8.78,69.51,16.6,7.21,7.19,0.02,4.31
2020-05-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.09,20.02,7.66,65.16,17.52,7.6,5.92,0.01,3.24
2020-05-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,12.66,20.45,6.39,73.18,17.43,7.57,7.37,0.02,2.42
2020-05-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.06,21.65,9.75,81.01,16.57,7.2,10.39,0.21,1.5
2020-05-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.73,26.51,7.93,73.1,16.8,7.25,9.67,0.09,1.21
2020-05-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.55,25.4,9.62,64.24,17.03,7.34,8.81,0.69,1.9
2020-05-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.44,24.46,11.18,65.46,16.67,7.23,9.19,0.3,2.62
2020-06-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.62,25.83,11.74,67.11,15.92,7.15,10.73,0.37,2.22
2020-06-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.6,19.11,12.07,85.11,6.01,2.86,13.0,4.85,1.72
2020-06-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.76,20.97,14.29,91.94,8.6,3.95,15.36,7.64,1.57
2020-06-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.62,22.53,14.93,92.0,8.18,3.8,16.21,4.62,2.09
2020-06-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.51,23.93,15.8,89.89,7.67,3.62,16.66,2.12,1.55
2020-06-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.04,26.2,15.65,83.12,8.54,3.98,16.78,8.84,2.06
2020-06-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.7,25.04,16.26,84.53,13.13,5.97,16.79,19.71,1.5
2020-06-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.28,25.64,14.7,81.74,13.32,6.01,15.83,0.62,1.61
2020-06-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.87,26.58,16.64,79.65,9.09,4.25,17.02,2.75,1.88
2020-06-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.63,27.5,18.21,82.27,9.13,4.26,18.22,3.05,2.87
2020-06-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.45,27.73,17.56,73.28,13.9,6.34,16.15,0.12,3.44
2020-06-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.95,28.31,16.63,70.97,13.83,6.21,16.09,0.16,1.49
2020-06-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.61,28.02,17.17,70.7,14.84,6.67,15.6,0.25,2.47
2020-06-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.52,18.41,14.29,89.52,5.24,2.55,14.73,2.72,3.49
2020-06-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.79,21.88,14.07,87.53,10.25,4.7,14.51,1.41,2.57
2020-06-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.65,23.87,13.79,86.25,11.75,5.29,14.96,0.22,2.1
2020-06-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.03,24.87,13.71,81.79,13.66,6.04,14.46,0.15,1.66
2020-06-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.74,24.72,12.6,73.32,14.92,6.53,12.36,0.1,2.44
2020-06-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.1,25.9,14.31,69.46,15.87,7.04,12.93,0.08,2.59
2020-06-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.54,26.82,13.51,66.54,16.12,7.05,12.62,0.02,2.12
2020-06-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.46,27.63,15.5,72.61,14.46,6.52,14.9,0.08,2.29
2020-06-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.63,27.13,14.39,67.07,15.13,6.64,12.64,0.01,1.38
2020-06-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.13,26.07,13.68,67.46,13.68,6.07,12.33,0.05,1.3
2020-06-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.13,26.54,13.49,67.0,14.88,6.51,12.18,0.0,2.38
2020-06-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.19,27.02,14.91,69.16,13.16,5.91,13.92,0.04,3.35
2020-06-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.23,18.86,15.54,90.95,5.06,2.5,15.72,21.3,2.33
2020-06-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.34,17.54,12.38,91.55,2.54,1.33,12.97,16.03,2.79
2020-06-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.3,18.16,12.11,89.59,7.5,3.5,12.5,1.11,2.62
2020-06-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.18,21.7,12.96,88.01,11.79,5.29,13.95,0.32,2.12
2020-06-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.93,24.34,13.83,72.93,12.07,5.45,13.54,0.02,4.59
2020-07-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.1,21.06,10.49,68.28,11.98,5.42,10.8,1.62,4.82
2020-07-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.61,19.26,10.59,81.85,14.34,6.42,10.21,1.03,1.18
2020-07-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,13.46,18.32,11.12,83.75,11.96,5.32,10.52,0.39,1.56
2020-07-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.79,24.54,9.48,81.54,16.09,7.06,11.91,0.25,1.32
2020-07-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.83,26.41,11.35,75.25,14.09,6.29,12.77,0.09,2.41
2020-07-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.95,25.09,15.71,77.59,13.44,6.08,14.59,0.36,2.45
2020-07-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.01,28.21,14.6,73.15,15.0,6.69,14.17,0.17,1.6
2020-07-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.79,27.11,14.91,61.05,15.04,6.7,11.64,0.01,3.73
2020-07-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.99,22.73,11.96,76.92,13.04,5.77,12.56,0.45,2.36
2020-07-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.25,24.64,11.25,81.62,15.33,6.71,12.62,0.04,1.65
2020-07-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.82,27.46,14.21,73.97,14.92,6.72,14.43,0.0,2.48
2020-07-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.6,27.76,15.69,65.58,15.27,6.82,13.42,0.0,3.39
2020-07-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.88,27.58,15.7,66.57,13.89,6.24,13.97,0.1,2.14
2020-07-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.87,20.54,13.51,86.07,6.33,3.03,14.43,2.6,2.75
2020-07-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.23,18.14,12.44,88.66,5.9,2.8,12.29,1.84,2.7
2020-07-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.82,22.34,12.15,85.72,9.5,4.35,13.15,0.72,1.88
2020-07-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.06,25.83,13.07,84.19,10.91,4.97,14.89,0.14,1.69
2020-07-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.23,26.03,13.35,79.46,14.59,6.62,13.92,0.02,1.81
2020-07-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.27,25.28,11.18,79.88,15.84,7.1,13.23,0.01,1.52
2020-07-20,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.98,26.44,11.43,67.86,17.27,7.54,11.12,0.0,1.73
2020-07-21,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.97,27.13,12.97,65.56,17.11,7.57,11.66,0.0,1.92
2020-07-22,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.67,26.6,12.88,67.94,17.11,7.54,11.98,0.01,1.69
2020-07-23,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.46,27.53,12.46,71.97,16.9,7.46,12.39,0.89,1.44
2020-07-24,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.82,27.22,11.98,65.66,16.91,7.41,11.1,0.05,1.5
2020-07-25,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.55,27.9,13.92,65.61,17.61,7.74,12.05,0.36,3.24
2020-07-26,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.46,22.75,14.9,85.77,10.25,4.59,14.76,0.83,2.66
2020-07-27,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.44,27.64,13.46,73.23,17.28,7.73,13.59,0.26,1.91
2020-07-28,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.6,28.98,15.97,63.68,16.8,7.5,13.72,0.11,2.74
2020-07-29,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.77,19.12,13.33,88.2,6.37,2.99,13.73,4.29,3.58
2020-07-30,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,14.04,16.94,12.26,89.93,7.06,3.29,12.35,8.02,3.62
2020-07-31,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.08,22.31,13.09,84.85,12.28,5.59,13.17,1.02,3.14
2020-08-01,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.99,24.02,12.85,81.58,14.11,6.32,13.24,0.1,2.14
2020-08-02,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.4,23.63,12.16,79.25,16.61,7.33,12.11,0.03,2.1
2020-08-03,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.18,24.11,11.09,79.99,16.24,7.2,11.98,0.02,1.7
2020-08-04,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.26,24.46,10.58,78.14,17.8,7.75,11.56,0.04,1.92
2020-08-05,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.12,24.58,10.47,77.02,18.7,8.09,11.16,0.04,2.06
2020-08-06,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,15.86,24.67,9.33,76.56,18.53,8.05,10.76,0.01,1.9
2020-08-07,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,16.27,25.64,8.99,72.35,18.93,8.25,9.89,0.0,1.63
2020-08-08,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.35,25.73,11.78,76.68,17.95,7.87,12.21,0.02,1.58
2020-08-09,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,18.24,26.11,12.32,74.81,15.72,6.94,12.7,0.03,1.42
2020-08-10,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.18,27.7,12.31,59.98,18.73,8.16,9.94,0.0,1.71
2020-08-11,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.86,28.24,14.3,55.88,16.07,7.15,11.04,0.02,2.3
2020-08-12,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,20.28,29.26,14.14,67.31,17.99,7.97,12.49,0.06,1.02
2020-08-13,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.57,30.67,16.63,59.93,15.27,6.83,13.51,0.48,2.58
2020-08-14,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.03,29.22,16.47,68.73,14.06,6.36,15.52,0.54,1.75
2020-08-15,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,22.68,28.99,19.06,67.75,8.35,4.0,15.88,1.67,2.64
2020-08-16,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,17.63,18.52,16.29,90.73,5.29,2.67,16.07,9.53,2.19
2020-08-17,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.66,26.36,15.83,83.3,5.29,2.58,16.33,7.03,1.42
2020-08-18,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,19.94,25.79,16.81,85.49,3.68,1.91,17.1,6.22,1.84
2020-08-19,Mogi das Cruzes,Alto Tiete,-23.5217,-46.186,21.36,30.52,16.84,79.62,13.03,5.84,17.04,1.12,2.45
